Source	Target	#inTop50	#inCorpus	judgement	similarity
פעשט	מבודא	14	4	True	0.8851980566978455
פעשט	שטאקקהאלם	8	5	True	0.8791772127151489
פעשט	ווירטעמבורג	23	4	True	0.878258228302002
פעשט	קארעסט	10	6	True	0.8735741376876831
פעשט	בעלפאסט	19	8	True	0.8715100288391113
פעשט	קעניגסבורג	14	3	True	0.8708812594413757
פעשט	זויען	4	6	True	0.8685486316680908
פעשט	ברעמגארטען	44	1	True	0.8674201965332031
פעשט	אחרונו	1	0	False	0.8664553165435791
פעשט	מידדלסברא	14	0	True	0.8658920526504517
פעשט	געדינג	13	3	True	0.8637151718139648
פעשט	שניידעמיהל	30	3	True	0.8634667992591858
פעשט	באללאראט	18	7	True	0.8630136847496033
פעשט	ערסבורג	6	5	True	0.8627504110336304
פעשט	מארזיילע	2	4	True	0.8624972105026245
פעשט	שטאקהלם	26	1	True	0.860515832901001
פראג	קראקא	6	282	True	0.836642861366272
פראג	פפדמ	22	0	True	0.7946105599403381
פראג	פרעמיסלא	21	6	True	0.7863909602165222
פראג	טארגאוו	6	5	True	0.7817930579185486
פראג	קארלשטאדט	17	15	True	0.7793367505073547
פראג	טשערנאוויטץ	21	8	True	0.7719025611877441
פראג	אלטונא	7	41	True	0.7666595578193665
פראג	פפרמ	32	0	True	0.7641716003417969
פראג	פרעסבורג	4	105	True	0.7574383020401001
פראג	לבוב	3	332	True	0.7573049664497375
פראג	ניקאלסבורג	13	21	True	0.7557902336120605
פראג	פינפהויז	6	15	True	0.7514793872833252
פראג	זאלקיעוו	5	4	True	0.7503265142440796
פראג	ברצלונה	3	13	True	0.7487416863441467
פראג	וויען	10	2783	True	0.7480201721191406
פראג	וויניציא	3	33	True	0.7436283826828003
פראג	לאנצוט	43	7	True	0.7423693537712097
פראג	דראהביטש	12	27	True	0.7383434176445007
פראגא	בוואדשא	2	10	True	0.7267001867294312
פראגא	תחגות	2	4	False	0.7265210151672363
פראגא	דאנציג	2	128	True	0.7070837616920471
פראגא	קאידאנאוו	15	2	True	0.6986871957778931
פראגא	פאוויא	2	39	True	0.6978945732116699
פראגא	ראדיוויל	5	9	True	0.6935019493103027
פראגא	וסובאלק	7	5	True	0.6889850497245789
פראגא	גאטהענבורג	6	14	True	0.6872348785400391
פראגא	וואלינסקי	2	10	True	0.6866117119789124
פראגא	רעצעמבר	3	19	False	0.6837443113327026
פראגה	לקאפענהאגען	2	8	True	0.8738051652908325
פראגה	לשטראסבורג	2	5	True	0.8579827547073364
פראגה	ארושתו	1	8	False	0.8496941924095154
פראגה	לשטוטגארט	2	6	True	0.8457054495811462
פראגה	לדרעזדען	1	12	True	0.8362413048744202
פראגה	דמשקה	1	14	True	0.8311900496482849
פראגה	וכבואו	1	32	False	0.8309146761894226
פראמפאל	איצניע	9	2	True	0.9669910073280334
פראמפאל	קארמא	7	2	True	0.9653010368347168
פראמפאל	ומעזיבוז	8	0	True	0.9651095271110535
פראמפאל	באריסוב	4	0	True	0.9649345874786377
פראמפאל	לאייעוו	5	0	True	0.9644120335578918
פראמפאל	קאפישאק	5	2	True	0.9616609811782837
פראמפאל	שעדלין	5	0	True	0.9591622948646545
פראמפאל	ייאנאווא	6	2	True	0.9590734243392944
פראנקפורט	בפראנקפורט	1	242	True	0.7275403141975403
פראנקפורט	מאיין	1	43	True	0.711922287940979
פראנקפורט	ברעסלויא	7	103	True	0.6763375997543335
פראנקפורט	ראנקפורט	16	2	True	0.6681216955184937
פראנקפורט	ברעסלוי	7	90	True	0.6550726890563965
פראנקפורט	עסטרייד	11	14	True	0.6416677236557007
פראנקפורט	אלטאנא	14	16	True	0.6413658857345581
פראנקפורט	דמיין	1	84	True	0.6393554210662842
פראנקפורט	ופראנקפורט	20	9	True	0.6374959349632263
פראנקפורט	דמאין	1	42	True	0.6365740299224854
פראנקפורט	אויגסבורג	17	13	True	0.6325922012329102
פראנקפורט	לונדן	12	17	True	0.6307367086410522
פראנקפורט	פפדמ	22	0	True	0.6253107190132141
פראנקפורט	לויטענבורג	16	10	True	0.6243246793746948
פראסקרוב	מיסלא	8	2	True	0.9478482007980347
פראסקרוב	קירקיסיאה	3	2	True	0.9405225515365601
פרגא	קארזיקא	3	19	True	0.8316353559494019
פרגא	קארזיקאנער	1	43	False	0.8029705286026001
פרזעמישל	תרמנ	3	0	False	0.8880261778831482
פרזעמישל	תרמיג	2	1	False	0.8861953020095825
פרזעמישל	באדקי	5	1	True	0.885940432548523
פרזעמישל	פעטריקאוו	16	3	True	0.8854559659957886
פרזעמישל	וואלאטשין	16	0	True	0.8817278146743774
פרזעמישל	פאלטוסק	6	6	True	0.8813822269439697
פרזעמישל	פאלטווא	6	0	True	0.8812546730041504
פרזעמישל	תרסא	8	0	False	0.8795310258865356
פריבורג	מרשיליה	2	2	True	0.9430670142173767
פרמישלא	ניוארק	2	0	True	0.9251259565353394
פרמישלא	דעסוי	10	1	True	0.9201802015304565
פרמישלא	שאראיי	5	2	True	0.9172674417495728
פרמישלא	פהיליפופול	8	1	True	0.9170181751251221
פרמישלא	קומאסי	10	0	True	0.9165294170379639
פרמישלא	שארלעסטאן	6	1	True	0.9164999127388
פרמישלא	יאראסלאוול	3	0	True	0.9152657985687256
פרעמיסלא	לאנצוט	43	7	True	0.9078454971313477
פרעמיסלא	ברעמגארטען	44	1	True	0.8897202014923096
פרעמיסלא	זעזמער	26	5	True	0.8863838315010071
פרעמיסלא	ניישטאדטל	21	2	True	0.8836039900779724
פרעמיסלא	וואלזין	6	1	True	0.8833458423614502
פרעמיסלא	טשערנאוויטץ	21	8	True	0.8830959796905518
פרעמיסלא	הארקאב	11	5	True	0.8830645084381104
פרעמיסלא	פעטריקאוו	16	3	True	0.8821876645088196
פרעמיסלא	פפרמ	32	0	True	0.8813626766204834
פרעמיסלא	קאוונע	12	12	True	0.8802679777145386
פרעמיסלא	נעשוויז	17	4	True	0.8791483640670776
פרעמיסלא	סעפלאק	17	0	True	0.8776956796646118
פרעמיסלא	אוהעל	7	7	True	0.8768740296363831
פרעמיסלא	אוהעלי	21	8	True	0.8768107891082764
פרעמיסלא	וואלאטשין	16	0	True	0.8756810426712036
פרעמיסלא	שניידעמיהל	30	3	True	0.8746758699417114
פרעמיסלא	זלאטשוב	23	4	True	0.8733200430870056
פרעמיסלא	פאהאר	5	5	True	0.8728682994842529
פרעמיסלא	נאסטפריינד	9	0	False	0.872692346572876
פרעמישלא	סעמענאווקא	21	1	True	0.9219334125518799
פרעמישלא	ברעסטיצקע	3	2	True	0.9201481342315674
פרעמישלא	מאהילעב	3	3	True	0.9121413826942444
פרעמישלא	יעדינעץ	5	3	True	0.907340407371521
פרעמישלא	אוסטילא	10	4	True	0.9069585204124451
פרעמישלא	סלאבאדע	8	0	True	0.9056684374809265
פרעמישלא	קראלעוויץ	10	3	True	0.904973566532135
פרעמישלא	מאלעקסאנדראווסק	4	3	True	0.9048007726669312
פרעמישלא	קראקאנאווע	15	2	True	0.9042952656745911
פרעמישלא	מאקאווע	11	7	True	0.9035285711288452
פרעמישלא	לאנצקרוניע	13	3	True	0.90274578332901
פרעמישלא	סערדאהעללי	17	0	True	0.9027388095855713
פרעמישלא	קארמא	7	2	True	0.9026623964309692
פרעמישלא	קאפולע	3	3	True	0.9023816585540771
פרעסבורג	פראג	9	370	True	0.7574383020401001
פרעסבורג	ברצלונה	3	13	True	0.7538691163063049
פרעסבורג	וואיטצען	21	8	True	0.750920295715332
פרעסבורג	אוראן	11	18	True	0.7503801584243774
פרעסבורג	קראיאווא	5	23	True	0.7461785078048706
פרעסבורג	קאנאטאפ	10	18	True	0.7420550584793091
פרעסבורג	טירנויא	2	7	True	0.7346150279045105
פרעסבורג	לעמברג	24	7	True	0.7327626347541809
פרעסבורג	לאדיזין	1	13	True	0.7325378060340881
פרעסבורג	ארעסא	15	1	True	0.7305189371109009
פרעסבורג	ליעדם	22	9	True	0.7284950613975525
פרעסבורג	האייסין	15	3	True	0.7276145219802856
פרעסבורג	פפרמ	32	0	True	0.727460503578186
פרעסבורג	טירנוי	12	6	True	0.7269896268844604
פרעסבורג	קארלשטאדט	17	15	True	0.7237769961357117
פרעסבורג	פרעמיסלא	21	6	True	0.7235411405563354
פרעסבורג	מגנצא	3	42	True	0.7223993539810181
פרעסבורג	בילוגראדו	17	12	True	0.7219157218933105
פרעססבורג	ניישטעטין	18	8	True	0.8423129320144653
פרעססבורג	פילזען	11	14	True	0.830738365650177
פרעססבורג	בינגען	19	5	True	0.827184796333313
פרעססבורג	נייטרא	13	18	True	0.8227960467338562
פרעססבורג	אנקונא	17	4	True	0.8200455904006958
פרעססבורג	באיא	5	3	True	0.8072303533554077
פרעססבורג	אסטראווא	9	7	True	0.8028982281684875
פרעססבורג	אויגסבורג	17	13	True	0.8027242422103882
פרעססבורג	ופראנקפורט	20	9	True	0.801771879196167
פרעססבורג	ברעסלאו	12	10	True	0.8011271953582764
פרעססבורג	נירנבערג	8	11	True	0.8009299039840698
פרעססבורג	טולוזא	3	10	True	0.7991142272949219
פרעססבורג	פאקס	7	7	True	0.7985498905181885
פרעססבורג	תאנגיר	8	4	True	0.797528862953186
פרעססבורג	לילל	5	9	True	0.7959983348846436
פרשבורג	חארטום	5	1	True	0.8855628967285156
פרשבורג	איפאלשאג	6	2	True	0.8780641555786133
פשעמיסל	ראגאלי	8	1	True	0.9082258939743042
פשעמיסל	עירנז	1	1	False	0.9005882740020752
פשעמיסל	פיטרקוב	2	0	True	0.8997769951820374
פשעמיסל	בהעירנו	1	2	False	0.8991824984550476
פשעמישל	יאראסלאוול	3	0	True	0.9382129907608032
פשעמישל	מסידנייא	7	2	True	0.935062050819397
פשעמישל	יאנינה	2	2	True	0.9326580166816711
פשעמישל	מרשיליה	2	2	True	0.9304497241973877
פשעמישל	אללאהאבאד	3	2	True	0.9302887320518494
צאנז	חוסט	2	1	True	0.9453494548797607
צאנז	מבערזיווי	4	2	True	0.9413877725601196
צאנז	קוואהל	4	1	True	0.9376480579376221
צאנז	מפרידריכשטאדט	3	1	True	0.9366459846496582
צאנז	האבדקק	4	0	False	0.9354187846183777
צובה	בארם	1	85	True	0.8227342367172241
צובה	צובא	3	32	True	0.8048316240310669
צובה	וארם	1	53	True	0.7759407758712769
צובה	אלעפא	4	8	True	0.775638222694397
צובה	נהרים	1	127	True	0.7647097110748291
צובה	צנעא	2	25	True	0.7318773865699768
צובה	דמשק	3	202	True	0.7293362617492676
צובה	בנדאד	7	13	True	0.7166686654090881
צובה	ויפו	8	25	True	0.7158688306808472
צובה	חיפא	6	14	True	0.7125983238220215
צובה	ארם	2	258	True	0.7116249799728394
צובה	אלעפפא	1	9	True	0.7105880975723267
צובה	באריסלאוו	1	21	True	0.7105496525764465
צובה	חיפו	13	12	True	0.7088539600372314
צינצינאטי	קאלן	15	16	True	0.8611323833465576
צינצינאטי	בריסעל	9	26	True	0.8279850482940674
צינצינאטי	נייטרא	13	18	True	0.8227837085723877
צינצינאטי	לעגהארן	10	18	True	0.8225127458572388
צינצינאטי	ופראנקפורט	20	9	True	0.8218544721603394
צינצינאטי	ברייטאן	14	6	True	0.8216851949691772
צינצינאטי	בבאלטימארע	5	6	True	0.819201648235321
צינצינאטי	שטראססבורג	12	8	True	0.8184685111045837
צינצינאטי	ווירטעמבורג	23	4	True	0.8181145787239075
צינצינאטי	פארטלאנד	3	4	True	0.8157601356506348
צינצינאטי	בליווערפאל	2	16	True	0.8120001554489136
צינצינאטי	פהילאדעלפהיא	12	9	True	0.8115003108978271
צינצינאטי	הבידה	11	14	False	0.8114984035491943
צינצינאטי	קאפעללען	10	2	True	0.8074267506599426
צינצינאטי	פרייבורג	13	14	True	0.8070651292800903
צינצינאטי	ליווארנא	6	10	True	0.8054355382919312
צינצינאטי	בניוא	2	24	True	0.805255651473999
צינצינאטי	לוצערן	3	6	True	0.8032055497169495
צינצינאטי	קארלסרוהע	29	4	True	0.8028678297996521
ציריך	קארלסרוהע	29	4	True	0.7841413021087646
ציריך	מארבורג	16	10	True	0.7755958437919617
ציריך	קראקויא	21	42	True	0.7731180191040039
ציריך	ברעמען	5	83	True	0.77071213722229
ציריך	ראנקפורט	16	2	True	0.7666549682617188
ציריך	עלבערפעלד	2	19	True	0.7660643458366394
ציריך	פאממערען	4	4	True	0.7613158226013184
ציריך	בינגען	19	5	True	0.7600401043891907
ציריך	פיטטסבורג	7	2	True	0.7595571279525757
ציריך	באלטימארע	4	25	True	0.7576384544372559
ציריך	קאנסטאנטינע	12	4	True	0.7574942111968994
ציריך	ווירטעמבורג	23	4	True	0.7564941048622131
ציריך	פעסטה	9	7	True	0.7555822134017944
ציריך	ליפערפאל	11	2	True	0.754928469657898
ציריך	קונסטאנטינופולי	22	14	True	0.7547260522842407
ציריך	לויטענבורג	16	10	True	0.7525618076324463
ציריך	איזראעל	1	25	True	0.7510220408439636
ציריך	קאשוי	9	4	True	0.7490240335464478
קאוונא	מינסק	29	410	True	0.8843516111373901
קאוונא	הוראדנא	20	244	True	0.8667781352996826
קאוונא	לאמזא	26	112	True	0.8452106714248657
קאוונא	דינאבורג	21	101	True	0.8377857208251953
קאוונא	באריסאוו	25	38	True	0.8369190692901611
קאוונא	ווילנא	8	1096	True	0.8349222540855408
קאוונא	ביעלסק	31	30	True	0.8317034244537354
קאוונא	קנישין	16	27	True	0.8308571577072144
קאוונא	האראדאק	19	20	True	0.8303810358047485
קאוונא	פרען	35	24	True	0.8297832012176514
קאוונא	וויטעפסק	8	27	True	0.8291710615158081
קאוונא	פאנעוויעז	33	8	True	0.8283606767654419
קאוונא	פיראטין	31	23	True	0.8269161581993103
קאוונא	זיטיל	24	9	True	0.8264522552490234
קאוונא	טעלז	13	59	True	0.823913037776947
קאוונא	ביאליסטאק	14	300	True	0.8235610723495483
קאוונא	ליטין	18	20	True	0.8229025602340698
קאוונא	פינסק	8	170	True	0.822804868221283
קאוונא	פאראליען	12	13	True	0.8220345377922058
קאוונע	לונטשיץ	9	10	True	0.9339401721954346
קאוונע	נאווהרדאק	11	6	True	0.9219143986701965
קאוונע	שאקי	25	9	True	0.9194502234458923
קאוונע	ברעסטאוויץ	28	10	True	0.9149192571640015
קאוונע	אלעקסאט	7	6	True	0.9128454327583313
קאוונע	קוזניצא	19	4	True	0.9126590490341187
קאוונע	לוקאטש	15	10	True	0.9118770360946655
קאוונע	פילווישאק	11	6	True	0.9116044044494629
קאוונע	הורדנא	11	5	True	0.9107605218887329
קאוונע	קרעווא	7	4	True	0.9103777408599854
קאוונע	האשט	8	10	True	0.9076488018035889
קאוונע	סטאלבצי	19	11	True	0.9071969985961914
קאוונע	מערעץ	9	20	True	0.9059031009674072
קאוונע	יאמפאל	7	2	True	0.9056224226951599
קאוונע	טרעסטינא	11	12	True	0.9049581289291382
קאוונע	שירווינט	6	8	True	0.9047290086746216
קאוונע	וואשילישאק	10	12	True	0.9046587944030762
קאזניץ	מבערזיווי	4	2	True	0.9602898955345154
קאזניץ	מפרידריכשטאדט	3	1	True	0.9599617719650269
קאטאוויץ	בפאקשאן	1	6	True	0.8572921752929688
קאטאוויץ	נארדהויזען	10	3	True	0.8557744026184082
קאטאוויץ	ראנקפורט	16	2	True	0.8419280052185059
קאטאוויץ	מאנטשעסטער	5	4	True	0.8403390645980835
קאטאוויץ	ליגניטץ	5	5	True	0.8355209827423096
קאטאוויץ	בינגען	19	5	True	0.8334983587265015
קאטאוויץ	וויטטענבערג	18	1	True	0.8315707445144653
קאטאוויץ	בראדפארד	9	3	True	0.8293249011039734
קאטאוויץ	קלויזענבורג	4	5	True	0.8253442645072937
קאטאוויץ	מארבורג	16	10	True	0.8233230113983154
קאטערינאסלאוו	לאייעוו	5	0	True	0.9134396314620972
קאירה	אלעקסאנדרופול	1	1	True	0.9415158629417419
קאירה	מהמחנות	1	2	False	0.9405031800270081
קאירה	פודגוריצא	1	1	True	0.9398064613342285
קאלאמע	אויריך	7	4	True	0.9496167898178101
קאלאמע	נפאל	10	1	True	0.9423475861549377
קאלאמע	זאמאשץ	3	2	True	0.9362149834632874
קאלאמע	וואנדזבעק	10	2	True	0.9342119693756104
קאלאמע	לאסלוי	3	1	True	0.9315042495727539
קאלאמע	שאראיי	5	2	True	0.9312213063240051
קאלאמעא	סניאטין	6	9	True	0.8205864429473877
קאלאמעא	פאסוואל	12	14	True	0.8196069002151489
קאלאמעא	יאסי	11	33	True	0.7991302013397217
קאלאמעא	פיטסבורג	9	12	True	0.7930921316146851
קאלאמעא	זעזמער	26	5	True	0.7914034128189087
קאלאמעא	גראסווארדיין	4	5	True	0.7885934114456177
קאלאמעא	וואראנעזש	5	7	True	0.7884616255760193
קאלאמעא	אקערמאן	21	15	True	0.7856236696243286
קאלאמעא	דרבנד	8	6	True	0.785315215587616
קאלאמעא	פאריש	12	19	True	0.7845247983932495
קאלאמעא	בגאליציע	2	21	True	0.7836652994155884
קאלאמעא	פפדמ	22	0	True	0.783056378364563
קאלאמעא	גובערני	2	20	False	0.782794713973999
קאלאמעא	בויסק	10	10	True	0.7824044227600098
קאלאמעא	פאצעפ	12	13	True	0.782199501991272
קאלאמעא	רייגראד	8	5	True	0.777842104434967
קאלאמעא	בקורלאנד	2	25	True	0.7777015566825867
קאלאמעיא	קומאסי	10	0	True	0.9268614053726196
קאלאמעיא	חארטום	5	1	True	0.9232637286186218
קאלאמעיא	הטירקאיי	1	2	False	0.9226704835891724
קאלאמעיא	ואחינ	5	2	False	0.9217520356178284
קאלאמעיא	זאמבאר	1	2	True	0.9210585355758667
קאליס	תכריחנו	1	2	False	0.9263721704483032
קאליס	שמשחו	1	2	False	0.9253813028335571
קאניגסבערג	מאטטערסדארף	11	14	True	0.829569935798645
קאניגסבערג	שניידעמיהל	30	3	True	0.8224816918373108
קאניגסבערג	אדאן	7	10	True	0.8219828009605408
קאניגסבערג	שטאלפ	14	6	True	0.8186048269271851
קאניגסבערג	וויטטענבערג	18	1	True	0.8141162991523743
קאניגסבערג	שטוטגארט	21	5	True	0.8127210140228271
קאניגסבערג	קראסנא	4	6	True	0.8126776218414307
קאניגסבערג	נעשוויז	17	4	True	0.8107177019119263
קאניגסבערג	וואראנעזש	5	7	True	0.8086138963699341
קאניגסבערג	קארלסרוהע	29	4	True	0.8082557320594788
קאניגסבערג	נאווארעדאק	7	2	True	0.8081450462341309
קאניגסבערג	ניישטאדטל	21	2	True	0.8078254461288452
קאניגסבערג	ווירטעמבורג	23	4	True	0.8066673874855042
קאניגסבערג	יאראטשין	5	5	True	0.8065846562385559
קאניגסבערג	כלכתא	10	5	True	0.8064256906509399
קאניגסבערג	פוזן	7	6	True	0.8050545454025269
קאניגסבערג	מעהרן	7	7	True	0.8043810725212097
קאפוסט	שפאלע	6	6	True	0.8765915036201477
קאפוסט	מיכאלאווא	12	7	True	0.8727728128433228
קאפוסט	שאקי	25	9	True	0.8687736392021179
קאפוסט	ליטין	18	20	True	0.8661524057388306
קאפוסט	שימבורג	3	4	True	0.8654367923736572
קאפוסט	סטאלבצי	19	11	True	0.8645046353340149
קאפוסט	קראקינאווע	6	4	True	0.8626043796539307
קאפוסט	סערהייא	26	15	True	0.8593776226043701
קאפוסט	פרען	35	24	True	0.8593515753746033
קאפוסט	בויסק	10	10	True	0.8590023517608643
קאפוסט	באריסאוו	25	38	True	0.8582617044448853
קאפוסט	ליניץ	3	3	True	0.8577661514282227
קאפוסט	קארסאן	16	17	True	0.8575816750526428
קאפוסט	קריטשוב	14	4	True	0.8573127388954163
קאפוסט	דינאוויץ	11	23	True	0.8571343421936035
קאפוסט	פילווישאק	11	6	True	0.856214165687561
קאפוסט	ליובאר	18	6	True	0.8552166819572449
קאפוסט	פראשניץ	7	29	True	0.8551213145256042
קאפוסט	באהיסלוב	2	5	True	0.8545147180557251
קאפענהאגען	ווירטעמבורג	23	4	True	0.8546039462089539
קאפענהאגען	אויגסבורג	17	13	True	0.8530386686325073
קאפענהאגען	שטוטגארט	21	5	True	0.8500049114227295
קאפענהאגען	קאלן	15	16	True	0.8438595533370972
קאפענהאגען	פרייבורג	13	14	True	0.8411921262741089
קאפענהאגען	ופראנקפורט	20	9	True	0.8402465581893921
קאפענהאגען	קיעל	3	24	True	0.8350492715835571
קאפענהאגען	הבידה	11	14	False	0.8341566324234009
קאפענהאגען	אנקונא	17	4	True	0.8340820074081421
קאפענהאגען	וויטטענבערג	18	1	True	0.8308075666427612
קאפענהאגען	נירנבערג	8	11	True	0.8305702805519104
קאפענהאגען	נאנסי	9	19	True	0.8305522203445435
קאפענהאגען	האאג	8	27	True	0.8297346830368042
קאפענהאגען	טאסקאנא	2	2	True	0.8289897441864014
קאפענהאגען	גראנאדא	6	17	True	0.8263972997665405
קאפענהאגען	שטאקקהאלם	8	5	True	0.8253138065338135
קאפענהאגען	מאנהיים	13	6	True	0.8252509832382202
קארלסרוא	תקעד	3	0	False	0.9530215263366699
קארלסרוא	שהפריע	3	2	False	0.9470729827880859
קארלסרוא	שבתשרי	2	2	False	0.9450997114181519
קארלסרוא	לפסיא	8	1	True	0.9444358348846436
קארלסרוא	מטולידא	7	2	True	0.94373619556427
קארלסרוה	ברעסלי	9	1	True	0.935091495513916
קארלסרוה	גרייפסוואלד	2	1	True	0.9318583607673645
קארלסרוה	וואנדזבעק	10	2	True	0.9315473437309265
קארלסרוה	נפאל	10	1	True	0.9308297038078308
קארלסרוה	צוקסהאפען	10	2	True	0.9282668828964233
קארלסרוה	פעטערסבוג	10	3	True	0.9263428449630737
קארלסרוה	התלז	3	0	False	0.9250906705856323
קארלסרוהע	געדינג	13	3	True	0.9013987183570862
קארלסרוהע	קאנסטאנטינע	12	4	True	0.8969404697418213
קארלסרוהע	ווירטעמבורג	23	4	True	0.8959431648254395
קארלסרוהע	צוקסהאפען	10	2	True	0.892478883266449
קארלסרוהע	גאלגאן	6	1	True	0.8903247714042664
קארלסרוהע	סאדאגארא	21	3	True	0.8901604413986206
קארלסרוהע	שטאקקהאלם	8	5	True	0.888407826423645
קארלסרוהע	ובתונים	6	1	True	0.8878642916679382
קארלסרוהע	ווארלא	15	4	True	0.8871147632598877
קארלסרוהע	שטאלפ	14	6	True	0.8868329524993896
קארלסרוהע	קאפעללען	10	2	True	0.8866245746612549
קארלסרוהע	מאיינינגען	3	1	True	0.88608717918396
קארלסרוהע	לעמברג	24	7	True	0.884087085723877
קארלסרוהע	בינגען	19	5	True	0.8838558197021484
קארלסרוהע	סטאניסלוי	14	7	True	0.8835111856460571
קארלסרוהע	קאשוי	9	4	True	0.882889986038208
קארלסרוהע	ברעסלאו	12	10	True	0.882310152053833
קארעץ	מעזיבוז	14	16	True	0.8534516096115112
קארעץ	פאלאנגען	13	15	True	0.8521678447723389
קארעץ	קאוואל	18	28	True	0.8519938588142395
קארעץ	פרען	35	24	True	0.8512217998504639
קארעץ	פלונסק	18	53	True	0.8477271199226379
קארעץ	קורשאן	4	13	True	0.846724271774292
קארעץ	באריסאוו	25	38	True	0.846341073513031
קארעץ	ליטין	18	20	True	0.8413875102996826
קארעץ	סוויסלאץ	4	11	True	0.8398873805999756
קארעץ	פראשניץ	7	29	True	0.8377078175544739
קארעץ	סטעפאניץ	5	4	True	0.8372786045074463
קארעץ	שאוועל	26	46	True	0.8333156108856201
קארעץ	פיראטין	31	23	True	0.8329925537109375
קארעץ	מאריאמפאל	22	27	True	0.8323143124580383
קארעץ	פיריאטין	21	10	True	0.8311916589736938
קארעץ	נעמירוב	6	10	True	0.830163836479187
קארעץ	סמילא	18	34	True	0.8296473026275635
קארעץ	סטעפעניץ	2	17	True	0.8294119238853455
קארעץ	אקערמאן	21	15	True	0.8294075727462769
קאשוי	געדינג	13	3	True	0.9196973443031311
קאשוי	שטאלפ	14	6	True	0.9190928936004639
קאשוי	גלאסנאוו	11	5	True	0.9127066135406494
קאשוי	רזעשוב	2	1	True	0.9120006561279297
קאשוי	מאיינינגען	3	1	True	0.9111807346343994
קאשוי	פאקשאני	5	5	True	0.9105610847473145
קאשוי	סעראיי	6	2	True	0.9105076789855957
קאשוי	דראהביטטש	8	0	True	0.9092023372650146
קאשוי	געטענבורג	4	0	True	0.90876704454422
קאשוי	מידדלסברא	14	0	True	0.9086351990699768
קאשוי	ברעסלי	9	1	True	0.9079378843307495
קאשוי	שניידעמיהל	30	3	True	0.9076880812644958
קאשוי	מיעליץ	4	2	True	0.9062142372131348
קאשוי	ומווילנא	2	2	True	0.9052563905715942
קאשוי	בעלגארד	3	5	True	0.904949426651001
קאשויא	בערעזינקע	1	3	True	0.9334022998809814
קוגין	נודשערסי	6	1	False	0.9069671630859375
קוגין	וויסקאנזין	4	1	True	0.9043241739273071
קונסטאנטינופולי	בעלפאסט	19	8	True	0.9140552282333374
קונסטאנטינופולי	סאדאגארא	21	3	True	0.900515079498291
קונסטאנטינופולי	באללאראט	18	7	True	0.8993481397628784
קונסטאנטינופולי	ברעמגארטען	44	1	True	0.893136739730835
קונסטאנטינופולי	קעניגסבורג	14	3	True	0.8918868899345398
קונסטאנטינופולי	שטאלפ	14	6	True	0.8897017240524292
קונסטאנטינופולי	מעלבארן	8	6	True	0.8896595239639282
קונסטאנטינופולי	רוסטצוק	15	7	True	0.8873205780982971
קונסטאנטינופולי	אוגוסטאוו	29	6	True	0.8860504627227783
קונסטאנטינופולי	טראבלם	21	7	True	0.8827975988388062
קונסטאנטינופולי	סופיאה	16	7	True	0.8822479844093323
קונסטאנטינופולי	וואיטצען	21	8	True	0.8809106349945068
קונסטאנטינופולי	קוסטאנטינופולי	7	6	True	0.8796111345291138
קונסטאנטינופולי	מקונסטאנטינופולע	15	1	True	0.8758910894393921
קונסטאנטינופולי	ראמסגאט	14	8	True	0.8758549690246582
קונסטאנטינופולי	בוקארשט	20	0	True	0.8752118945121765
קונסטאנטינופולי	לעבעדין	9	8	True	0.8720272779464722
קונסטאנטינופולי	קאליפארניא	7	8	True	0.8717800378799438
קונסטאנטינופולי	בגאייא	7	3	True	0.8716933131217957
קונסטאנטינופלה	אדרינופלי	1	2	True	0.879993200302124
קוסטא	המדאן	2	7	True	0.8564656376838684
קוסטא	מילהויזין	5	2	True	0.8339138627052307
קוסטאן	וחרצובותיו	2	2	False	0.9340956211090088
קורפו	אתרוני	1	668	False	0.8761695623397827
קורפו	אתרוגי	1	437	False	0.8431580066680908
קורפו	אחרוני	1	91	False	0.8239554166793823
קורפו	באתרוגי	1	105	False	0.791054368019104
קורפו	מאתרוני	1	50	False	0.7813397645950317
קורפו	קארפו	1	123	True	0.7732781171798706
קורפו	קרפו	1	31	True	0.7527769804000854
קורפו	פטמות	1	109	False	0.7506554126739502
קורפו	האתרונים	1	288	False	0.7483388185501099
קורפו	גינובה	2	13	True	0.7393736839294434
קורפו	אחרונים	1	240	False	0.7261560559272766
קורפו	מאתרוגי	1	46	False	0.723197340965271
קורפו	בקורפו	1	22	True	0.7175256013870239
קורפו	פארגו	2	25	True	0.709820032119751
קורפו	פיטמות	1	79	False	0.7093306183815002
קורפו	האתרוגים	1	299	False	0.7076843976974487
קושטא	סניאטין	6	9	True	0.7682700157165527
קושטא	דרבנד	8	6	True	0.7612856030464172
קושטא	המדאן	2	7	True	0.7585259675979614
קושטא	וואיטצען	21	8	True	0.7373717427253723
קושטא	פינפהויז	6	15	True	0.7372317314147949
קושטא	לעמברג	24	7	True	0.7333508729934692
קושטא	פאסוואל	12	14	True	0.7328706979751587
קושטא	ליעדם	22	9	True	0.7327799797058105
קושטא	שניידעמיהל	30	3	True	0.7299942970275879
קושטא	ברזעזין	29	3	True	0.726591944694519
קושטא	איללוקסט	2	6	True	0.7262527346611023
קושטא	ניקאלסבורג	13	21	True	0.7256291508674622
קושטא	סערהייא	26	15	True	0.724807620048523
קושטא	בעלץ	18	7	True	0.7239822745323181
